t, vel_x_des, vel_x_act, vel_y_des, vel_y_act, w_des, w_act, zero, roll, pitch, height_target, height, z_left, z_right
2.062,0,-0.00387972,0,0.00185185,0,-0.000163189,0,0.0232703,-0.044322,0.643,0.197261,-0.0871201,-0.0850379
2.064,0,-0.00387828,0,0.00185098,0,-0.000162582,0,0.0232693,-0.0443143,0.643,0.197259,-0.0871202,-0.085038
2.066,0,-0.00387684,0,0.00185011,0,-0.000161975,0,0.0232682,-0.0443066,0.643,0.197257,-0.0871202,-0.0850381
2.068,0,-0.0038754,0,0.00184924,0,-0.000161368,0,0.0232671,-0.0442989,0.643,0.197256,-0.0871203,-0.0850382
2.07,0,-0.00387397,0,0.00184837,0,-0.000160761,0,0.023266,-0.0442912,0.643,0.197254,-0.0871203,-0.0850383
2.072,0,-0.00387253,0,0.0018475,0,-0.000160153,0,0.0232649,-0.0442835,0.643,0.197252,-0.0871204,-0.0850384
2.074,0,-0.00387109,0,0.00184663,0,-0.000159546,0,0.0232638,-0.0442758,0.643,0.19725,-0.0871204,-0.0850385
2.076,0,-0.00386966,0,0.00184577,0,-0.000158939,0,0.0232627,-0.0442681,0.643,0.197248,-0.0871205,-0.0850386
2.078,0,-0.00386822,0,0.0018449,0,-0.000158332,0,0.0232616,-0.0442604,0.643,0.197246,-0.0871205,-0.0850387
2.08,0,-0.00386678,0,0.00184403,0,-0.000157724,0,0.0232605,-0.0442527,0.643,0.197244,-0.0871206,-0.0850388
2.082,0,-0.00386535,0,0.00184316,0,-0.000157117,0,0.0232594,-0.044245,0.643,0.197242,-0.0871206,-0.0850389
2.084,0,-0.00386391,0,0.00184229,0,-0.00015651,0,0.0232583,-0.0442373,0.643,0.19724,-0.0871207,-0.0850391
2.086,0,-0.00386248,0,0.00184142,0,-0.000155903,0,0.0232572,-0.0442296,0.643,0.197238,-0.0871207,-0.0850392
2.088,0,-0.00386104,0,0.00184056,0,-0.000155295,0,0.0232561,-0.044222,0.643,0.197236,-0.0871208,-0.0850393
2.09,0,-0.00385961,0,0.00183969,0,-0.000154688,0,0.023255,-0.0442143,0.643,0.197234,-0.0871208,-0.0850394
2.092,0,-0.00385817,0,0.00183882,0,-0.000154081,0,0.0232539,-0.0442066,0.643,0.197232,-0.0871208,-0.0850395
2.094,0,-0.00385674,0,0.00183795,0,-0.000153474,0,0.0232528,-0.0441989,0.643,0.197231,-0.0871209,-0.0850396
2.096,0,-0.0038553,0,0.00183709,0,-0.000152866,0,0.0232518,-0.0441912,0.643,0.197229,-0.0871209,-0.0850397
2.098,0,-0.00385387,0,0.00183622,0,-0.000152259,0,0.0232507,-0.0441836,0.643,0.197227,-0.087121,-0.0850398
2.1,0,-0.00385244,0,0.00183535,0,-0.000151652,0,0.0232496,-0.0441759,0.643,0.197225,-0.087121,-0.0850399
2.102,0,-0.003851,0,0.00183449,0,-0.000151045,0,0.0232485,-0.0441682,0.643,0.197223,-0.0871211,-0.08504
2.104,0,-0.00384957,0,0.00183362,0,-0.000150438,0,0.0232474,-0.0441605,0.643,0.197221,-0.0871211,-0.0850401
2.106,0,-0.00384814,0,0.00183276,0,-0.00014983,0,0.0232463,-0.0441529,0.643,0.197219,-0.0871212,-0.0850402
2.108,0,-0.0038467,0,0.00183189,0,-0.000149223,0,0.0232452,-0.0441452,0.643,0.197217,-0.0871212,-0.0850403
2.11,0,-0.00384527,0,0.00183102,0,-0.000148616,0,0.0232441,-0.0441375,0.643,0.197215,-0.0871213,-0.0850404
2.112,0,-0.00384384,0,0.00183016,0,-0.000148009,0,0.023243,-0.0441299,0.643,0.197213,-0.0871213,-0.0850405
2.114,0,-0.00384241,0,0.00182929,0,-0.000147401,0,0.023242,-0.0441222,0.643,0.197211,-0.0871214,-0.0850406
2.116,0,-0.00384097,0,0.00182843,0,-0.000146794,0,0.0232409,-0.0441146,0.643,0.19721,-0.0871214,-0.0850407
2.118,0,-0.00383954,0,0.00182757,0,-0.000146187,0,0.0232398,-0.0441069,0.643,0.197208,-0.0871215,-0.0850408
2.12,0,-0.00383811,0,0.0018267,0,-0.00014558,0,0.0232387,-0.0440992,0.643,0.197206,-0.0871215,-0.0850409
2.122,0,-0.00383668,0,0.00182584,0,-0.000144972,0,0.0232376,-0.0440916,0.643,0.197204,-0.0871215,-0.085041
2.124,0,-0.00383525,0,0.00182497,0,-0.000144365,0,0.0232365,-0.0440839,0.643,0.197202,-0.0871216,-0.0850412
2.126,0,-0.00383382,0,0.00182411,0,-0.000143758,0,0.0232354,-0.0440763,0.643,0.1972,-0.0871216,-0.0850413
2.128,0,-0.00383239,0,0.00182325,0,-0.000143151,0,0.0232344,-0.0440686,0.643,0.197198,-0.0871217,-0.0850414
2.13,0,-0.00383096,0,0.00182238,0,-0.000142544,0,0.0232333,-0.044061,0.643,0.197196,-0.0871217,-0.0850415
2.132,0,-0.00382953,0,0.00182152,0,-0.000141936,0,0.0232322,-0.0440534,0.643,0.197194,-0.0871218,-0.0850416
2.134,0,-0.0038281,0,0.00182066,0,-0.000141329,0,0.0232311,-0.0440457,0.643,0.197192,-0.0871218,-0.0850417
2.136,0,-0.00382667,0,0.00181979,0,-0.000140722,0,0.02323,-0.0440381,0.643,0.197191,-0.0871219,-0.0850418
2.138,0,-0.00382524,0,0.00181893,0,-0.000140115,0,0.023229,-0.0440304,0.643,0.197189,-0.0871219,-0.0850419
2.14,0,-0.00382381,0,0.00181807,0,-0.000139507,0,0.0232279,-0.0440228,0.643,0.197187,-0.087122,-0.085042
2.142,0,-0.00382238,0,0.00181721,0,-0.0001389,0,0.0232268,-0.0440152,0.643,0.197185,-0.087122,-0.0850421
2.144,0,-0.00382095,0,0.00181635,0,-0.000138293,0,0.0232257,-0.0440075,0.643,0.197183,-0.0871221,-0.0850422
2.146,0,-0.00381952,0,0.00181549,0,-0.000137686,0,0.0232246,-0.0439999,0.643,0.197181,-0.0871221,-0.0850423
2.148,0,-0.00381809,0,0.00181462,0,-0.000137079,0,0.0232236,-0.0439923,0.643,0.197179,-0.0871222,-0.0850424
2.15,0,-0.00381667,0,0.00181376,0,-0.000136471,0,0.0232225,-0.0439847,0.643,0.197177,-0.0871222,-0.0850425
2.152,0,-0.00381524,0,0.0018129,0,-0.000135864,0,0.0232214,-0.043977,0.643,0.197175,-0.0871222,-0.0850426
2.154,0,-0.00381381,0,0.00181204,0,-0.000135257,0,0.0232203,-0.0439694,0.643,0.197173,-0.0871223,-0.0850427
2.156,0,-0.00381238,0,0.00181118,0,-0.00013465,0,0.0232192,-0.0439618,0.643,0.197172,-0.0871223,-0.0850428
2.158,0,-0.00381096,0,0.00181032,0,-0.000134043,0,0.0232182,-0.0439542,0.643,0.19717,-0.0871224,-0.0850429
2.16,0,-0.00380953,0,0.00180946,0,-0.000133435,0,0.0232171,-0.0439466,0.643,0.197168,-0.0871224,-0.085043
2.162,0,-0.0038081,0,0.0018086,0,-0.000132828,0,0.023216,-0.0439389,0.643,0.197166,-0.0871225,-0.0850431
2.164,0,-0.00380668,0,0.00180774,0,-0.000132221,0,0.0232149,-0.0439313,0.643,0.197164,-0.0871225,-0.0850432
2.166,0,-0.00380525,0,0.00180688,0,-0.000131614,0,0.0232139,-0.0439237,0.643,0.197162,-0.0871226,-0.0850433
2.168,0,-0.00380382,0,0.00180602,0,-0.000131007,0,0.0232128,-0.0439161,0.643,0.19716,-0.0871226,-0.0850434
2.17,0,-0.0038024,0,0.00180517,0,-0.0001304,0,0.0232117,-0.0439085,0.643,0.197158,-0.0871227,-0.0850435
2.172,0,-0.00380097,0,0.00180431,0,-0.000129792,0,0.0232106,-0.0439009,0.643,0.197156,-0.0871227,-0.0850436
2.174,0,-0.00379955,0,0.00180345,0,-0.000129185,0,0.0232096,-0.0438933,0.643,0.197154,-0.0871228,-0.0850438
2.176,0,-0.00379812,0,0.00180259,0,-0.000128578,0,0.0232085,-0.0438857,0.643,0.197153,-0.0871228,-0.0850439
2.178,0,-0.0037967,0,0.00180173,0,-0.000127971,0,0.0232074,-0.0438781,0.643,0.197151,-0.0871228,-0.085044
2.18,0,-0.00379527,0,0.00180087,0,-0.000127364,0,0.0232063,-0.0438705,0.643,0.197149,-0.0871229,-0.0850441
2.182,0,-0.00379385,0,0.00180002,0,-0.000126757,0,0.0232053,-0.0438629,0.643,0.197147,-0.0871229,-0.0850442
2.184,0,-0.00379242,0,0.00179916,0,-0.000126149,0,0.0232042,-0.0438553,0.643,0.197145,-0.087123,-0.0850443
2.186,0,-0.003791,0,0.0017983,0,-0.000125542,0,0.0232031,-0.0438477,0.643,0.197143,-0.087123,-0.0850444
2.188,0,-0.00378958,0,0.00179745,0,-0.000124935,0,0.0232021,-0.0438401,0.643,0.197141,-0.0871231,-0.0850445
2.19,0,-0.00378815,0,0.00179659,0,-0.000124328,0,0.023201,-0.0438326,0.643,0.197139,-0.0871231,-0.0850446
2.192,0,-0.00378673,0,0.00179573,0,-0.000123721,0,0.0231999,-0.043825,0.643,0.197137,-0.0871232,-0.0850447
2.194,0,-0.00378531,0,0.00179488,0,-0.000123114,0,0.0231988,-0.0438174,0.643,0.197136,-0.0871232,-0.0850448
2.196,0,-0.00378388,0,0.00179402,0,-0.000122507,0,0.0231978,-0.0438098,0.643,0.197134,-0.0871233,-0.0850449
2.198,0,-0.00378246,0,0.00179316,0,-0.000121899,0,0.0231967,-0.0438022,0.643,0.197132,-0.0871233,-0.085045
2.2,0,-0.00378104,0,0.00179231,0,-0.000121292,0,0.0231956,-0.0437947,0.643,0.19713,-0.0871234,-0.0850451
2.202,0,-0.00377962,0,0.00179145,0,-0.000120685,0,0.0231946,-0.0437871,0.643,0.197128,-0.0871234,-0.0850452
2.204,0,-0.00377819,0,0.0017906,0,-0.000120078,0,0.0231935,-0.0437795,0.643,0.197126,-0.0871234,-0.0850453
2.206,0,-0.00377677,0,0.00178974,0,-0.000119471,0,0.0231924,-0.0437719,0.643,0.197124,-0.0871235,-0.0850454
2.208,0,-0.00377535,0,0.00178889,0,-0.000118864,0,0.0231914,-0.0437644,0.643,0.197122,-0.0871235,-0.0850455
2.21,0,-0.00377393,0,0.00178803,0,-0.000118257,0,0.0231903,-0.0437568,0.643,0.19712,-0.0871236,-0.0850456
2.212,0,-0.00377251,0,0.00178718,0,-0.00011765,0,0.0231892,-0.0437492,0.643,0.197119,-0.0871236,-0.0850457
2.214,0,-0.00377109,0,0.00178633,0,-0.000117043,0,0.0231882,-0.0437417,0.643,0.197117,-0.0871237,-0.0850458
2.216,0,-0.00376967,0,0.00178547,0,-0.000116436,0,0.0231871,-0.0437341,0.643,0.197115,-0.0871237,-0.0850459
2.218,0,-0.00376825,0,0.00178462,0,-0.000115829,0,0.023186,-0.0437266,0.643,0.197113,-0.0871238,-0.085046
2.22,0,-0.00376683,0,0.00178377,0,-0.000115221,0,0.023185,-0.043719,0.643,0.197111,-0.0871238,-0.0850461
2.222,0,-0.00376541,0,0.00178291,0,-0.000114614,0,0.0231839,-0.0437114,0.643,0.197109,-0.0871239,-0.0850462
2.224,0,-0.00376399,0,0.00178206,0,-0.000114007,0,0.0231829,-0.0437039,0.643,0.197107,-0.0871239,-0.0850463
2.226,0,-0.00376257,0,0.00178121,0,-0.0001134,0,0.0231818,-0.0436963,0.643,0.197105,-0.0871239,-0.0850464
2.228,0,-0.00376115,0,0.00178035,0,-0.000112793,0,0.0231807,-0.0436888,0.643,0.197103,-0.087124,-0.0850465
2.23,0,-0.00375973,0,0.0017795,0,-0.000112186,0,0.0231797,-0.0436812,0.643,0.197102,-0.087124,-0.0850466
2.232,0,-0.00375831,0,0.00177865,0,-0.000111579,0,0.0231786,-0.0436737,0.643,0.1971,-0.0871241,-0.0850467
2.234,0,-0.00375689,0,0.0017778,0,-0.000110972,0,0.0231775,-0.0436661,0.643,0.197098,-0.0871241,-0.0850468
2.236,0,-0.00375548,0,0.00177695,0,-0.000110365,0,0.0231765,-0.0436586,0.643,0.197096,-0.0871242,-0.0850469
2.238,0,-0.00375406,0,0.00177609,0,-0.000109758,0,0.0231754,-0.0436511,0.643,0.197094,-0.0871242,-0.085047
2.24,0,-0.00375264,0,0.00177524,0,-0.000109151,0,0.0231744,-0.0436435,0.643,0.197092,-0.0871243,-0.0850471
2.242,0,-0.00375122,0,0.00177439,0,-0.000108544,0,0.0231733,-0.043636,0.643,0.19709,-0.0871243,-0.0850472
2.244,0,-0.0037498,0,0.00177354,0,-0.000107937,0,0.0231722,-0.0436285,0.643,0.197088,-0.0871244,-0.0850473
2.246,0,-0.00374839,0,0.00177269,0,-0.00010733,0,0.0231712,-0.0436209,0.643,0.197087,-0.0871244,-0.0850474
2.248,0,-0.00374697,0,0.00177184,0,-0.000106723,0,0.0231701,-0.0436134,0.643,0.197085,-0.0871244,-0.0850475
2.25,0,-0.00374555,0,0.00177099,0,-0.000106116,0,0.0231691,-0.0436059,0.643,0.197083,-0.0871245,-0.0850476
2.252,0,-0.00374414,0,0.00177014,0,-0.000105509,0,0.023168,-0.0435983,0.643,0.197081,-0.0871245,-0.0850477
2.254,0,-0.00374272,0,0.00176929,0,-0.000104902,0,0.023167,-0.0435908,0.643,0.197079,-0.0871246,-0.0850479
2.256,0,-0.00374131,0,0.00176844,0,-0.000104295,0,0.0231659,-0.0435833,0.643,0.197077,-0.0871246,-0.085048
2.258,0,-0.00373989,0,0.00176759,0,-0.000103688,0,0.0231648,-0.0435758,0.643,0.197075,-0.0871247,-0.0850481
2.26,0,-0.00373847,0,0.00176674,0,-0.000103081,0,0.0231638,-0.0435682,0.643,0.197073,-0.0871247,-0.0850482
2.262,0,-0.00373706,0,0.00176589,0,-0.000102474,0,0.0231627,-0.0435607,0.643,0.197072,-0.0871248,-0.0850483
2.264,0,-0.00373564,0,0.00176505,0,-0.000101867,0,0.0231617,-0.0435532,0.643,0.19707,-0.0871248,-0.0850484
2.266,0,-0.00373423,0,0.0017642,0,-0.00010126,0,0.0231606,-0.0435457,0.643,0.197068,-0.0871249,-0.0850485
2.268,0,-0.00373281,0,0.00176335,0,-0.000100653,0,0.0231596,-0.0435382,0.643,0.197066,-0.0871249,-0.0850486
2.27,0,-0.0037314,0,0.0017625,0,-0.000100047,0,0.0231585,-0.0435307,0.643,0.197064,-0.0871249,-0.0850487
2.272,0,-0.00372999,0,0.00176165,0,-9.94396e-05,0,0.0231575,-0.0435232,0.643,0.197062,-0.087125,-0.0850488
2.274,0,-0.00372857,0,0.00176081,0,-9.88327e-05,0,0.0231564,-0.0435157,0.643,0.19706,-0.087125,-0.0850489
2.276,0,-0.00372716,0,0.00175996,0,-9.82258e-05,0,0.0231554,-0.0435082,0.643,0.197058,-0.0871251,-0.085049
2.278,0,-0.00372575,0,0.00175911,0,-9.76189e-05,0,0.0231543,-0.0435007,0.643,0.197057,-0.0871251,-0.0850491
2.28,0,-0.00372433,0,0.00175826,0,-9.70121e-05,0,0.0231533,-0.0434932,0.643,0.197055,-0.0871252,-0.0850492
2.282,0,-0.00372292,0,0.00175742,0,-9.64052e-05,0,0.0231522,-0.0434857,0.643,0.197053,-0.0871252,-0.0850493
2.284,0,-0.00372151,0,0.00175657,0,-9.57983e-05,0,0.0231512,-0.0434782,0.643,0.197051,-0.0871253,-0.0850494
2.286,0,-0.00372009,0,0.00175572,0,-9.51915e-05,0,0.0231501,-0.0434707,0.643,0.197049,-0.0871253,-0.0850495
2.288,0,-0.00371868,0,0.00175488,0,-9.45846e-05,0,0.0231491,-0.0434632,0.643,0.197047,-0.0871254,-0.0850496
2.29,0,-0.00371727,0,0.00175403,0,-9.39778e-05,0,0.023148,-0.0434557,0.643,0.197045,-0.0871254,-0.0850497
2.292,0,-0.00371586,0,0.00175319,0,-9.33709e-05,0,0.023147,-0.0434482,0.643,0.197043,-0.0871254,-0.0850498
2.294,0,-0.00371445,0,0.00175234,0,-9.27641e-05,0,0.0231459,-0.0434407,0.643,0.197042,-0.0871255,-0.0850499
2.296,0,-0.00371303,0,0.0017515,0,-9.21573e-05,0,0.0231449,-0.0434332,0.643,0.19704,-0.0871255,-0.08505
2.298,0,-0.00371162,0,0.00175065,0,-9.15505e-05,0,0.0231438,-0.0434258,0.643,0.197038,-0.0871256,-0.0850501
2.3,0,-0.00371021,0,0.00174981,0,-9.09437e-05,0,0.0231428,-0.0434183,0.643,0.197036,-0.0871256,-0.0850502
2.302,0,-0.0037088,0,0.00174896,0,-9.03369e-05,0,0.0231417,-0.0434108,0.643,0.197034,-0.0871257,-0.0850503
2.304,0,-0.00370739,0,0.00174812,0,-8.97301e-05,0,0.0231407,-0.0434033,0.643,0.197032,-0.0871257,-0.0850504
2.306,0,-0.00370598,0,0.00174727,0,-8.91233e-05,0,0.0231396,-0.0433958,0.643,0.19703,-0.0871258,-0.0850505
2.308,0,-0.00370457,0,0.00174643,0,-8.85166e-05,0,0.0231386,-0.0433884,0.643,0.197029,-0.0871258,-0.0850506
2.31,0,-0.00370316,0,0.00174558,0,-8.79098e-05,0,0.0231375,-0.0433809,0.643,0.197027,-0.0871258,-0.0850507
2.312,0,-0.00370175,0,0.00174474,0,-8.73031e-05,0,0.0231365,-0.0433734,0.643,0.197025,-0.0871259,-0.0850508
2.314,0,-0.00370034,0,0.0017439,0,-8.66963e-05,0,0.0231354,-0.043366,0.643,0.197023,-0.0871259,-0.0850509
2.316,0,-0.00369893,0,0.00174305,0,-8.60896e-05,0,0.0231344,-0.0433585,0.643,0.197021,-0.087126,-0.085051
2.318,0,-0.00369752,0,0.00174221,0,-8.54829e-05,0,0.0231334,-0.043351,0.643,0.197019,-0.087126,-0.0850511
2.32,0,-0.00369612,0,0.00174137,0,-8.48762e-05,0,0.0231323,-0.0433436,0.643,0.197017,-0.0871261,-0.0850512
2.322,0,-0.00369471,0,0.00174053,0,-8.42695e-05,0,0.0231313,-0.0433361,0.643,0.197016,-0.0871261,-0.0850513
2.324,0,-0.0036933,0,0.00173968,0,-8.36628e-05,0,0.0231302,-0.0433287,0.643,0.197014,-0.0871262,-0.0850514
2.326,0,-0.00369189,0,0.00173884,0,-8.30561e-05,0,0.0231292,-0.0433212,0.643,0.197012,-0.0871262,-0.0850515
2.328,0,-0.00369048,0,0.001738,0,-8.24494e-05,0,0.0231281,-0.0433137,0.643,0.19701,-0.0871262,-0.0850516
2.33,0,-0.00368908,0,0.00173716,0,-8.18427e-05,0,0.0231271,-0.0433063,0.643,0.197008,-0.0871263,-0.0850517
2.332,0,-0.00368767,0,0.00173632,0,-8.12361e-05,0,0.0231261,-0.0432988,0.643,0.197006,-0.0871263,-0.0850518
2.334,0,-0.00368626,0,0.00173548,0,-8.06294e-05,0,0.023125,-0.0432914,0.643,0.197004,-0.0871264,-0.0850519
2.336,0,-0.00368485,0,0.00173463,0,-8.00228e-05,0,0.023124,-0.0432839,0.643,0.197003,-0.0871264,-0.085052
2.338,0,-0.00368345,0,0.00173379,0,-7.94162e-05,0,0.0231229,-0.0432765,0.643,0.197001,-0.0871265,-0.0850521
2.34,0,-0.00368204,0,0.00173295,0,-7.88096e-05,0,0.0231219,-0.0432691,0.643,0.196999,-0.0871265,-0.0850522
2.342,0,-0.00368063,0,0.00173211,0,-7.8203e-05,0,0.0231209,-0.0432616,0.643,0.196997,-0.0871266,-0.0850523
2.344,0,-0.00367923,0,0.00173127,0,-7.75964e-05,0,0.0231198,-0.0432542,0.643,0.196995,-0.0871266,-0.0850524
2.346,0,-0.00367782,0,0.00173043,0,-7.69898e-05,0,0.0231188,-0.0432467,0.643,0.196993,-0.0871266,-0.0850525
2.348,0,-0.00367642,0,0.00172959,0,-7.63832e-05,0,0.0231178,-0.0432393,0.643,0.196991,-0.0871267,-0.0850526
2.35,0,-0.00367501,0,0.00172875,0,-7.57766e-05,0,0.0231167,-0.0432319,0.643,0.19699,-0.0871267,-0.0850527
2.352,0,-0.00367361,0,0.00172791,0,-7.51701e-05,0,0.0231157,-0.0432244,0.643,0.196988,-0.0871268,-0.0850528
2.354,0,-0.0036722,0,0.00172708,0,-7.45635e-05,0,0.0231146,-0.043217,0.643,0.196986,-0.0871268,-0.0850529
2.356,0,-0.0036708,0,0.00172624,0,-7.3957e-05,0,0.0231136,-0.0432096,0.643,0.196984,-0.0871269,-0.085053
2.358,0,-0.00366939,0,0.0017254,0,-7.33505e-05,0,0.0231126,-0.0432022,0.643,0.196982,-0.0871269,-0.0850531
2.36,0,-0.00366799,0,0.00172456,0,-7.2744e-05,0,0.0231115,-0.0431947,0.643,0.19698,-0.087127,-0.0850532
2.362,0,-0.00366659,0,0.00172372,0,-7.21375e-05,0,0.0231105,-0.0431873,0.643,0.196978,-0.087127,-0.0850533
2.364,0,-0.00366518,0,0.00172288,0,-7.1531e-05,0,0.0231095,-0.0431799,0.643,0.196977,-0.087127,-0.0850534
2.366,0,-0.00366378,0,0.00172204,0,-7.09245e-05,0,0.0231084,-0.0431725,0.643,0.196975,-0.0871271,-0.0850535
2.368,0,-0.00366238,0,0.00172121,0,-7.0318e-05,0,0.0231074,-0.0431651,0.643,0.196973,-0.0871271,-0.0850536
2.37,0,-0.00366097,0,0.00172037,0,-6.97116e-05,0,0.0231064,-0.0431576,0.643,0.196971,-0.0871272,-0.0850537
2.372,0,-0.00365957,0,0.00171953,0,-6.91051e-05,0,0.0231053,-0.0431502,0.643,0.196969,-0.0871272,-0.0850538
2.374,0,-0.00365817,0,0.0017187,0,-6.84987e-05,0,0.0231043,-0.0431428,0.643,0.196967,-0.0871273,-0.0850539
2.376,0,-0.00365676,0,0.00171786,0,-6.78922e-05,0,0.0231033,-0.0431354,0.643,0.196965,-0.0871273,-0.085054
2.378,0,-0.00365536,0,0.00171702,0,-6.72858e-05,0,0.0231022,-0.043128,0.643,0.196964,-0.0871273,-0.0850541
2.38,0,-0.00365396,0,0.00171619,0,-6.66794e-05,0,0.0231012,-0.0431206,0.643,0.196962,-0.0871274,-0.0850542
2.382,0,-0.00365256,0,0.00171535,0,-6.6073e-05,0,0.0231002,-0.0431132,0.643,0.19696,-0.0871274,-0.0850543
2.384,0,-0.00365116,0,0.00171451,0,-6.54667e-05,0,0.0230992,-0.0431058,0.643,0.196958,-0.0871275,-0.0850544
2.386,0,-0.00364976,0,0.00171368,0,-6.48603e-05,0,0.0230981,-0.0430984,0.643,0.196956,-0.0871275,-0.0850545
2.388,0,-0.00364836,0,0.00171284,0,-6.42539e-05,0,0.0230971,-0.043091,0.643,0.196954,-0.0871276,-0.0850546
2.39,0,-0.00364695,0,0.00171201,0,-6.36476e-05,0,0.0230961,-0.0430836,0.643,0.196953,-0.0871276,-0.0850547
2.392,0,-0.00364555,0,0.00171117,0,-6.30413e-05,0,0.023095,-0.0430762,0.643,0.196951,-0.0871277,-0.0850548
2.394,0,-0.00364415,0,0.00171034,0,-6.24349e-05,0,0.023094,-0.0430688,0.643,0.196949,-0.0871277,-0.0850549
2.396,0,-0.00364275,0,0.0017095,0,-6.18286e-05,0,0.023093,-0.0430614,0.643,0.196947,-0.0871277,-0.085055
2.398,0,-0.00364135,0,0.00170867,0,-6.12223e-05,0,0.023092,-0.043054,0.643,0.196945,-0.0871278,-0.0850551
2.4,0,-0.00363995,0,0.00170783,0,-6.06161e-05,0,0.0230909,-0.0430466,0.643,0.196943,-0.0871278,-0.0850552
2.402,0,-0.00363856,0,0.001707,0,-6.00098e-05,0,0.0230899,-0.0430393,0.643,0.196942,-0.0871279,-0.0850553
2.404,0,-0.00363716,0,0.00170616,0,-5.94035e-05,0,0.0230889,-0.0430319,0.643,0.19694,-0.0871279,-0.0850554
2.406,0,-0.00363576,0,0.00170533,0,-5.87973e-05,0,0.0230879,-0.0430245,0.643,0.196938,-0.087128,-0.0850555
2.408,0,-0.00363436,0,0.0017045,0,-5.81911e-05,0,0.0230868,-0.0430171,0.643,0.196936,-0.087128,-0.0850556
2.41,0,-0.00363296,0,0.00170366,0,-5.75848e-05,0,0.0230858,-0.0430097,0.643,0.196934,-0.0871281,-0.0850557
2.412,0,-0.00363156,0,0.00170283,0,-5.69786e-05,0,0.0230848,-0.0430024,0.643,0.196932,-0.0871281,-0.0850557
2.414,0,-0.00363016,0,0.001702,0,-5.63724e-05,0,0.0230838,-0.042995,0.643,0.19693,-0.0871281,-0.0850558
2.416,0,-0.00362877,0,0.00170117,0,-5.57662e-05,0,0.0230827,-0.0429876,0.643,0.196929,-0.0871282,-0.0850559
2.418,0,-0.00362737,0,0.00170033,0,-5.51601e-05,0,0.0230817,-0.0429803,0.643,0.196927,-0.0871282,-0.085056
2.42,0,-0.00362597,0,0.0016995,0,-5.45539e-05,0,0.0230807,-0.0429729,0.643,0.196925,-0.0871283,-0.0850561
2.422,0,-0.00362457,0,0.00169867,0,-5.39478e-05,0,0.0230797,-0.0429655,0.643,0.196923,-0.0871283,-0.0850562
2.424,0,-0.00362318,0,0.00169784,0,-5.33416e-05,0,0.0230786,-0.0429582,0.643,0.196921,-0.0871284,-0.0850563
2.426,0,-0.00362178,0,0.00169701,0,-5.27355e-05,0,0.0230776,-0.0429508,0.643,0.196919,-0.0871284,-0.0850564
2.428,0,-0.00362038,0,0.00169617,0,-5.21294e-05,0,0.0230766,-0.0429434,0.643,0.196918,-0.0871284,-0.0850565
2.43,0,-0.00361899,0,0.00169534,0,-5.15233e-05,0,0.0230756,-0.0429361,0.643,0.196916,-0.0871285,-0.0850566
2.432,0,-0.00361759,0,0.00169451,0,-5.09173e-05,0,0.0230746,-0.0429287,0.643,0.196914,-0.0871285,-0.0850567
2.434,0,-0.0036162,0,0.00169368,0,-5.03112e-05,0,0.0230735,-0.0429214,0.643,0.196912,-0.0871286,-0.0850568
2.436,0,-0.0036148,0,0.00169285,0,-4.97051e-05,0,0.0230725,-0.042914,0.643,0.19691,-0.0871286,-0.0850569
2.438,0,-0.00361341,0,0.00169202,0,-4.90991e-05,0,0.0230715,-0.0429067,0.643,0.196908,-0.0871287,-0.085057
2.44,0,-0.00361201,0,0.00169119,0,-4.84931e-05,0,0.0230705,-0.0428993,0.643,0.196907,-0.0871287,-0.0850571
2.442,0,-0.00361062,0,0.00169036,0,-4.78871e-05,0,0.0230695,-0.042892,0.643,0.196905,-0.0871287,-0.0850572
2.444,0,-0.00360922,0,0.00168953,0,-4.72811e-05,0,0.0230684,-0.0428846,0.643,0.196903,-0.0871288,-0.0850573
2.446,0,-0.00360783,0,0.0016887,0,-4.66751e-05,0,0.0230674,-0.0428773,0.643,0.196901,-0.0871288,-0.0850574
2.448,0,-0.00360643,0,0.00168787,0,-4.60691e-05,0,0.0230664,-0.0428699,0.643,0.196899,-0.0871289,-0.0850575
2.45,0,-0.00360504,0,0.00168704,0,-4.54632e-05,0,0.0230654,-0.0428626,0.643,0.196897,-0.0871289,-0.0850576
2.452,0,-0.00360364,0,0.00168621,0,-4.48573e-05,0,0.0230644,-0.0428553,0.643,0.196896,-0.087129,-0.0850577
2.454,0,-0.00360225,0,0.00168538,0,-4.42513e-05,0,0.0230634,-0.0428479,0.643,0.196894,-0.087129,-0.0850578
2.456,0,-0.00360086,0,0.00168456,0,-4.36454e-05,0,0.0230624,-0.0428406,0.643,0.196892,-0.087129,-0.0850579
2.458,0,-0.00359947,0,0.00168373,0,-4.30395e-05,0,0.0230613,-0.0428333,0.643,0.19689,-0.0871291,-0.085058
2.46,0,-0.00359807,0,0.0016829,0,-4.24336e-05,0,0.0230603,-0.0428259,0.643,0.196888,-0.0871291,-0.0850581
2.462,0,-0.00359668,0,0.00168207,0,-4.18278e-05,0,0.0230593,-0.0428186,0.643,0.196886,-0.0871292,-0.0850582
2.464,0,-0.00359529,0,0.00168124,0,-4.12219e-05,0,0.0230583,-0.0428113,0.643,0.196885,-0.0871292,-0.0850583
2.466,0,-0.0035939,0,0.00168042,0,-4.06161e-05,0,0.0230573,-0.042804,0.643,0.196883,-0.0871293,-0.0850584
